Dewpoint,Samples,SamplingDuration,Pressure,Latitude,Longitude
7.0568,5,7.0234375,1738,37.73,-122.06
4.635,36,6.693761815,1478,37.71,-122.06
5.3015,40,6.696296296,746,37.71,-122.07
4.9801,36,6.327472527,1235,37.71,-122.07
5.4834,26,6.619834711,1411,37.72,-122.07
6.187,31,7.420345489,1368,37.72,-122.08
5.6194,32,6.746594005,1048,37.72,-122.08
5.4639,35,6.057534247,1004,37.71,-122.08
5.1498,35,7.25613079,1086,37.71,-122.09
5.8382,30,7.425714286,922,37.72,-122.1
4.65,36,5.578754579,1950,37.71,-122.11
4.3819,25,4.996638655,1413,37.7,-122.1
3.7222,30,5.48415493,1444,37.69,-122.1
5.2855,31,6.851301115,749,37.71,-122.09
4.3375,31,6.240121581,867,37.7,-122.09
5.2131,27,6.512077295,2723,37.71,-122.1
6.005,30,6.657794677,731,37.7,-122.09
5.0519,38,5.524916944,781,37.71,-122.08
4.8237,38,5.699386503,1784,37.71,-122.08
5.2497,32,6.629268293,1156,37.7,-122.08
4.125,39,5.126353791,645,37.7,-122.07
4.6005,37,6.00952381,821,37.7,-122.06
3.5187,33,5.072727273,1912,37.7,-122.06
3,32,4.899135447,1487,37.7,-122.07
3.4934,25,4.791549296,1645,37.7,-122.08
2.9861,33,4.19885823,2239,37.7,-122.09
2.5362,29,4.173913043,1021,37.69,-122.07
3.3021,36,5.032119914,1105,37.69,-122.08
3.0964,31,4.566795367,2999,37.69,-122.07
2.8512,43,5.545774648,740,37.69,-122.08
3.3478,42,5.795081967,629,37.69,-122.08
2.3958,37,4.136585366,314,37.68,-122.08
3.5295,15,4.567365269,1479,37.68,-122.08
4.8036,20,5.37,1732,37.69,-122.09
3.851,52,5.269090909,1338,37.74,-122.15
4.0662,52,5.578125,440,37.74,-122.14
4.6042,51,6.664122137,922,37.73,-122.14
2.2,49,5.1875,611,37.74,-122.15
4.1164,52,5.485436893,994,37.73,-122.16
3.95,52,6.060869565,545,37.74,-122.15
4.9135,52,7.188811189,317,37.73,-122.15
2.8355,45,5.105978261,1573,37.73,-122.15
3.25,46,4.972413793,925,37.73,-122.17
2.8301,49,4.412987013,768,37.73,-122.16
3.7159,52,5.325342466,620,37.73,-122.17
2.5625,52,5.381642512,425,37.73,-122.16
3.8047,45,4.91147541,1003,37.72,-122.18
3.375,45,5.377777778,519,37.71,-122.18
3.244,38,4.494949495,481,37.71,-122.17
4.0268,36,5.08477842,1209,37.7,-122.18
3.3906,35,4.88,1398,37.7,-122.18
5.5461,36,6.224137931,158,37.71,-122.19
3.371,42,4.530120482,1817,37.72,-122.17
3.5313,46,4.737024221,766,37.72,-122.17
3.663,5,5.158536585,814,37.72,-122.17
2.875,38,4.213389121,618,37.72,-122.16
4.0202,43,4.794676806,2139,37.72,-122.17
4.5553,37,5.956521739,632,37.71,-122.16
3.4643,36,4.970149254,366,37.71,-122.16
3.3431,10,4.595876289,877,37.72,-122.16
2.1898,28,3.865619546,830,37.73,-122.15
2.9097,31,4.263852243,739,37.72,-122.15
3.375,47,4.473684211,540,37.72,-122.15
2.8125,29,4.333679834,2024,37.72,-122.15
5,52,6.05988024,823,37.73,-122.14
3.0673,38,4.88101983,711,37.73,-122.14
3.8125,43,6.152173913,931,37.73,-122.14
6.9096,33,7.392592593,686,37.73,-122.13
7.912,26,7.20906801,1030,37.72,-122.13
3.8393,35,5.568877551,976,37.72,-122.13
4,35,4.938095238,552,37.71,-122.12
6.5095,25,6.631578947,340,37.72,-122.13
3.5156,39,5.954545455,288,37.72,-122.14
2.983,45,5.633064516,555,37.72,-122.14
3.524,45,5.213963964,1006,37.72,-122.13
3.1103,44,4.661849711,776,37.71,-122.13
3.5781,44,5.262962963,609,37.71,-122.13
3.1682,18,4.273668639,2441,37.71,-122.15
2.6101,27,3.921419518,1364,37.71,-122.14
3.6932,18,3.740421456,2197,37.71,-122.14
3.4583,43,5.599264706,1333,37.7,-122.13
3.9032,19,5.001422475,1810,37.7,-122.13
4.0208,36,5.453551913,531,37.71,-122.15
3.5547,36,5.609195402,672,37.7,-122.15
4.5859,17,4.433333333,695,37.7,-122.14
2.6321,21,4.132264529,2162,37.7,-122.13
3.395,17,3.701399689,1216,37.69,-122.13
3.9702,36,5.29707113,606,37.7,-122.14
5.0043,36,5.907651715,1203,37.7,-122.16
4.4659,38,5.219269103,874,37.69,-122.14
3.6625,38,5.612612613,637,37.69,-122.15
3.8864,36,5.438405797,703,37.69,-122.15
3.4583,36,6.410480349,733,37.7,-122.15
3.7813,36,4.903508772,625,37.69,-122.16
2.9917,36,4.875555556,568,37.7,-122.16
4.4375,36,5.52733119,836,37.7,-122.16
4,24,4.848066298,952,37.7,-122.17
2.3869,16,4.792613636,568,37.68,-122.16
4.7609,24,6.180327869,1125,37.69,-122.17
5.4858,5,5.204488778,840,37.68,-122.18
4.3971,36,5.229681979,796,37.69,-122.16
4.0109,36,5.786516854,863,37.69,-122.15
4.3864,35,5.41563786,1349,37.68,-122.15
4.2841,30,5.903394256,929,37.68,-122.15
5.1312,39,4.985074627,957,37.69,-122.15
2.9958,37,3.857657658,1093,37.69,-122.14
3.6364,27,5.49752883,1489,37.68,-122.14
2.7955,31,5.070063694,1561,37.68,-122.14
2.9507,44,4.826804124,1256,37.69,-122.1
3.4375,30,4.290322581,695,37.69,-122.12
2.875,34,4.772151899,560,37.69,-122.13
3.0345,38,4.027681661,632,37.71,-122.12
2.679,41,4.66,1849,37.7,-122.12
2.9922,17,4.624535316,1287,37.7,-122.12
4.1042,35,5.001865672,1580,37.69,-122.12
2.5833,19,4.309153713,1571,37.7,-122.12
2.1552,23,3.812641084,828,37.7,-122.11
2.3274,29,3.840236686,835,37.7,-122.11
2.4206,19,3.71961326,1765,37.7,-122.11
3.9063,41,4.633540373,387,37.69,-122.1
2.6464,37,3.954692557,1562,37.69,-122.11
3.4643,42,4.763754045,768,37.69,-122.11
2.3973,10,4.718220339,1140,37.69,-122.12
6.5,20,6.451612903,83,37.69,-122.03
6.0574,32,7.502923977,485,37.64,-121.97
3.8958,6,4.267015707,1189,37.63,-122.02
4.7813,21,5.248995984,586,37.63,-122.04
3.2829,5,4.779040404,2240,37.63,-122.05
5.3169,10,5.769886364,867,37.66,-122.04
6.2579,10,6.443322981,3827,37.65,-122.04
5.1701,23,5.809891808,3827,37.68,-122.05
3.25,36,4.211136891,1280,37.68,-122.07
3.1796,30,5.126074499,2667,37.68,-122.06
2.4196,26,8.518248175,253,37.68,-122.08
2.6563,26,4.294892916,1401,37.68,-122.08
0.9637,29,3.243421053,233,37.67,-122.08
2.3357,48,4.064935065,673,37.67,-122.09
3.5114,41,4.401273885,704,37.68,-122.09
3.3125,43,4.166666667,273,37.69,-122.09
2.4042,29,4.32037037,1120,37.68,-122.09
2.8322,41,3.927194861,1105,37.68,-122.09
2.5156,43,4.829351536,569,37.68,-122.09
3.4032,37,4.172839506,691,37.68,-122.1
2.535,37,4.723214286,1109,37.68,-122.1
2.5772,37,4.249462366,1197,37.68,-122.11
3.0962,38,4.4475,1061,37.68,-122.1
2.9564,34,4.052048726,2479,37.67,-122.1
3.125,31,4.863753213,1162,37.68,-122.1
2.95,35,4.370535714,1146,37.68,-122.12
4.38,40,5.816479401,724,37.68,-122.12
4.0417,37,6.432,975,37.68,-122.12
3.8,36,5.702702703,952,37.67,-122.11
3.4839,45,5.461152882,1159,37.68,-122.12
4.0588,45,5.822274882,1129,37.68,-122.13
4.1974,44,5.354114713,1175,37.68,-122.13
3.6,43,5.109756098,924,37.68,-122.13
4.267,35,5.531598513,1424,37.68,-122.14
4.2386,34,6.072,1366,37.67,-122.14
5.5797,35,6.338461538,1171,37.67,-122.15
4.0682,36,6.119341564,641,37.67,-122.14
3.1734,38,6.060240964,880,37.67,-122.13
4.7933,37,6,1635,37.67,-122.14
4.8125,37,5.812154696,1495,37.67,-122.14
3.8676,40,5.514195584,914,37.67,-122.13
3.9395,33,4.94092219,1798,37.67,-122.12
3.2434,42,5.401503759,1625,37.67,-122.13
3.0917,38,4.620535714,599,37.67,-122.11
3.0645,32,4.307254623,2037,37.67,-122.11
2.7019,33,4.031509121,1854,37.67,-122.09
3.1115,39,4.328451883,1408,37.67,-122.09
3.4722,40,4.944649446,766,37.66,-122.09
2.2222,39,4.233576642,725,37.66,-122.09
6.1104,32,5.926470588,1019,37.68,-122.05
4.2733,22,5.224764468,1830,37.67,-122.06
3.2465,27,5.258116883,1469,37.67,-122.07
3.2417,28,4.698717949,1198,37.67,-122.07
3.875,38,5.340101523,1039,37.67,-122.07
6.0501,29,7,690,37.67,-122.04
6.8233,18,7.228915663,1155,37.67,-122.04
6.3501,23,6.299479167,1066,37.66,-122.04
2.6719,28,3.884156729,1255,37.66,-122.07
3.875,21,4.828214971,2461,37.66,-122.07
2.5625,33,4.345505618,1063,37.66,-122.08
3.016,31,4.459459459,2181,37.65,-122.07
2.7694,17,3.862971517,3069,37.65,-122.08
3.6818,35,4.847593583,1093,37.65,-122.08
2.1382,37,4.56979405,1349,37.66,-122.08
3.7303,37,4.373786408,599,37.66,-122.1
3.875,35,4.604026846,480,37.66,-122.1
3.0489,33,4.361607143,1293,37.66,-122.1
2.8203,27,4.148264984,1414,37.65,-122.09
4.3897,35,6.141304348,543,37.65,-122.09
4.7143,35,6.103092784,572,37.65,-122.09
4.6875,34,5.857142857,342,37.66,-122.1
3.2091,29,4.218905473,2332,37.66,-122.11
4.275,36,5.576923077,768,37.66,-122.1
4.1302,36,5.869565217,913,37.66,-122.11
3.09,35,4.421461897,1726,37.66,-122.11
4.5417,25,5.065868263,1185,37.65,-122.1
4.6635,28,6.417266187,735,37.64,-122.1
4.4427,31,5.63322884,796,37.65,-122.1
4.5303,36,5,252,37.65,-122.1
2.375,26,6.48,86,37.65,-122.12
3.8171,18,5.119732785,5613,37.63,-122.1
4.5281,35,5.055674518,1727,37.61,-122.1
4.3456,19,4.710382514,407,37.66,-122.13
3.4861,18,5.90599455,2041,37.65,-122.11
5.2312,31,4.940199336,854,37.64,-122.11
3.6708,8,4.815013405,1907,37.64,-122.11
3.8875,40,5.61038961,264,37.64,-122.12
3.9167,34,5.851405622,735,37.63,-122.09
3.9063,32,5.404109589,836,37.64,-122.09
3.7895,29,5.323529412,1377,37.63,-122.1
3.8,36,5.403225806,789,37.64,-122.08
5.7309,36,4.938053097,662,37.64,-122.08
4.1141,36,6.955719557,853,37.64,-122.09
5.2838,36,5.9,664,37.64,-122.09
3.3479,30,4.732255166,4065,37.64,-122.08
3.142,23,4.538277512,1109,37.64,-122.08
3.7614,31,4.145945946,548,37.63,-122.08
4.25,33,4.637583893,431,37.63,-122.08
3.9338,36,4.9125,463,37.64,-122.08
2.5158,22,4.006151743,5436,37.64,-122.07
2.4808,27,4.017316017,2028,37.63,-122.07
4.7083,25,5.248259861,2426,37.64,-122.07
4.1652,37,5.205673759,1038,37.64,-122.06
3.5541,20,3.848837209,857,37.64,-122.06
3.8036,33,4.216494845,848,37.65,-122.06
3.8259,33,5.272727273,729,37.64,-122.06
3.2331,33,5.987421384,369,37.63,-122.04
4.7109,35,5.92,1001,37.62,-122.03
4.2468,32,5.624288425,1472,37.62,-122.03
6.396,35,5.863636364,453,37.62,-122.04
3.8125,35,4.902985075,328,37.62,-122.04
3.2857,32,5.099337748,793,37.62,-122.04
3.8929,35,6.362745098,632,37.62,-122.03
3.7262,36,5.014234875,1002,37.61,-122.03
4.0125,37,5.738589212,808,37.61,-122.03
4.1719,36,5.353488372,727,37.61,-122.04
4.2857,35,4.859459459,455,37.62,-122.04
3.6458,37,5.182080925,1534,37.63,-122.08
2.6875,17,4.518181818,1139,37.62,-122.08
3.7292,35,5.729970326,1175,37.63,-122.07
4.5913,24,5.141280353,1401,37.63,-122.07
3.8625,12,5.206361521,3388,37.63,-122.06
3.3611,23,5.326923077,841,37.63,-122.06
2.8971,16,4.678062678,705,37.61,-122.05
4.0326,34,5.222580645,1148,37.63,-122.08
4.0682,35,4.831775701,391,37.63,-122.08
5.3644,36,6.305220884,992,37.63,-122.09
4.7019,35,4.991769547,790,37.63,-122.09
5.64,27,5.833865815,1016,37.62,-122.08
3.7931,26,5.724050633,1039,37.61,-122.08
4.6458,9,5.214793741,2341,37.61,-121.99
3.694,36,4.831360947,1382,37.6,-122.02
2.652,31,4.931350114,1858,37.6,-122.02
3.5,32,4.316666667,1156,37.6,-122.02
3.2386,32,3.948170732,1097,37.6,-122.02
5.097,33,5.664179104,831,37.61,-122.03
4.3875,17,5.504983389,1873,37.6,-122.04
4.625,22,5.854085603,1640,37.6,-122.06
5.0406,6,6.016166282,1568,37.61,-122.08
5.8704,17,6.314565483,3174,37.6,-122.06
5.3226,18,5.567741935,1186,37.6,-122.06
4.235,16,5.115492958,1367,37.59,-122.08
4.825,13,4.882575758,1680,37.59,-122.07
5.5218,15,6.282926829,1657,37.58,-122.08
6.5116,16,6.157303371,1033,37.58,-122.07
6.0661,16,5.992537313,1117,37.58,-122.07
6.0074,16,6.862704918,2003,37.58,-122.08
4.6211,15,5.321592649,2568,37.59,-122.07
5.225,16,5.502906977,1461,37.58,-122.07
5.3428,14,6.326007326,1116,37.59,-122.04
3.7462,15,4.900313972,3163,37.59,-122.05
4.5721,24,5.33933162,1488,37.6,-122.03
3.6923,18,3.652037618,855,37.59,-122.02
4.6786,16,5.3500612,2530,37.59,-122.03
2.875,2,5.624161074,240,37.59,-122.01
3.3617,15,4.192307692,2097,37.58,-122.02
5.7579,17,5.981969487,2629,37.58,-122.01
2.9706,36,4.184782609,295,37.6,-122.09
3.9022,10,4.850318471,2056,37.6,-122.08
4.6146,21,5.503168568,2172,37.57,-121.97
5.7192,15,6.395348837,1777,37.58,-121.96
3.6832,20,4.231794872,2079,37.58,-121.98
6.2073,31,5.934020619,1276,37.58,-121.99
5.8151,6,6.402616279,2071,37.58,-122
5.8322,14,5.689848964,8117,37.57,-122.01
5.6277,14,5.724098235,8012,37.58,-122.04
5.2879,12,5.410596026,3436,37.57,-122.04
6.5615,8,6.270485859,5019,37.57,-122.07
5.6758,15,6.017804154,4576,37.58,-122.06
6.1047,7,5.925431274,6075,37.57,-122.05
3.5714,5,4.693877551,648,37.49,-121.93
6.0824,3,5.090446785,7205,37.52,-122.07
4.3594,23,5.225572979,2461,37.56,-122.02
5.5737,35,5.430379747,914,37.56,-122.02
4.8962,31,5.390692641,2841,37.56,-122.03
4.6978,24,5.663313213,4446,37.56,-122.03
4.4259,6,4.114130435,1531,37.56,-122.01
3.3008,26,4.177777778,1434,37.55,-122.01
4.5687,33,4.962546816,909,37.55,-122.02
3.8179,24,5.115768463,1174,37.56,-122.01
5,18,5.669412976,2641,37.56,-121.99
4.3393,20,5.232388664,3288,37.56,-121.99
4.1387,4,4.470167064,1606,37.55,-121.96
4.8052,13,5.032731377,4518,37.56,-121.97
4.6349,31,6.052795031,986,37.54,-121.97
3.168,17,4.165820643,3080,37.55,-121.97
3.1326,17,3.833457804,3386,37.54,-121.98
2.9074,16,3.492905938,4649,37.55,-121.99
8.3996,15,7.946778711,2412,37.56,-121.94
6.6478,21,7.030921053,4552,37.55,-121.95
6.629,25,6.154545455,596,37.54,-121.93
6.2179,27,6.905204461,1631,37.54,-121.94
5.761,33,6.891447368,941,37.53,-121.94
4.6641,29,6.011965812,1724,37.54,-121.95
6.7599,31,6.187804878,1067,37.54,-121.94
3.9909,14,4.608303249,2738,37.54,-121.96
4.2955,23,4.50203252,1278,37.53,-121.96
4.9615,28,5.411009174,1538,37.53,-121.96
2.6198,18,4.052901024,1252,37.53,-121.96
4.7135,28,4.950749465,1344,37.54,-121.97
4.75,35,5.513317191,1353,37.53,-121.97
5.4299,26,6.172413793,1273,37.53,-121.97
4.6,28,5.238888889,1610,37.53,-121.98
4.1947,26,4.974960876,2142,37.53,-121.98
5.388,26,5.772277228,1285,37.54,-121.99
3.9444,18,5.422087746,1673,37.54,-121.99
5.3283,28,5.903100775,1772,37.54,-121.99
4.8403,28,5.328918322,1106,37.55,-121.99
5.1616,29,5.518024032,2023,37.54,-122
4.9167,34,5.963675214,1276,37.55,-122.01
4.1591,27,5.381834215,3026,37.55,-122
5,32,6.511392405,1128,37.54,-122.01
5.8325,26,5.350140056,852,37.54,-122
5.7057,27,6.01910828,889,37.53,-122.01
5.0423,25,5.855904659,2831,37.53,-121.99
4.5317,26,6.135399674,1776,37.52,-121.97
5.4359,25,6.613095238,1671,37.51,-121.97
5.0824,23,5.508948546,2530,37.52,-121.97
5.2308,33,5.234600262,2721,37.52,-121.95
4.4107,22,5.350828729,3215,37.51,-121.96
5.2396,26,5.737057221,2352,37.52,-121.96
4.7478,27,5.7625,2855,37.53,-121.93
8.4045,7,7.635233721,12203,37.53,-121.92
9.7194,9,8.306260575,1981,37.49,-121.89
5.1643,10,5.075716235,3571,37.49,-121.92
5.3813,23,6.924558587,1972,37.48,-121.92
6.0878,26,5.647058824,1105,37.47,-121.92
6.868,13,7.075,2759,37.47,-121.91
6.992,22,6.529202279,4319,37.55,-122.03
4.9118,26,6.391304348,1597,37.55,-122.03
4.4357,23,6.155339806,1446,37.55,-122.04
4.9464,26,5.689655172,1285,37.54,-122.04
5.2882,25,5.987197724,2568,37.54,-122.05
5.1321,23,5.160388821,2357,37.55,-122.05
3.9667,25,5.008988764,2998,37.53,-122.04
3.1696,17,4.07,307,37.5,-122.04
5.0838,20,6.116037736,3526,37.54,-122.06
4.8214,35,5.523668639,1213,37.54,-122.03
4.1406,6,4.566510172,1911,37.54,-122.03
3.7364,34,4.959314775,1524,37.53,-122.04
3.535,31,5.254237288,719,37.54,-122.02
5.0739,16,5.124137931,3038,37.54,-122.03
3.256,18,4.321782178,1268,37.53,-122.03
6.0667,19,6.448519041,2346,37.53,-122.01
5.7072,21,6.284875184,2216,37.53,-122.02
4.9867,7,4.82674772,3223,37.51,-122
5.1437,4,4.964807437,2937,37.72,-121.92
5.347,22,6.751091703,2302,37.72,-121.92
5.7233,25,6.523099851,2038,37.71,-121.91
4.4697,26,5.943925234,1935,37.72,-121.93
4.9107,26,6.31981982,1453,37.72,-121.93
4.2281,26,5.990062112,2288,37.71,-121.93
5.0143,15,6.673195876,2484,37.71,-121.94
7.2494,6,7.600753296,3386,37.71,-121.96
5.1406,46,6.153846154,512,37.64,-121.92
8.3337,24,7.915,1081,37.66,-121.93
7.316,13,6.694096601,1590,37.69,-121.92
6.4994,18,6.634080717,3126,37.66,-121.9
7.2211,23,7.557077626,706,37.68,-121.92
4.4087,3,5.385964912,793,37.7,-121.93
5.9345,23,7.287625418,926,37.69,-121.91
6.177,20,6.938461538,831,37.68,-121.91
5.817,18,6.982692308,1700,37.68,-121.91
6.3132,18,6.735362998,1395,37.69,-121.91
6.3373,12,6.593309859,3329,37.68,-121.89
7.333,23,7.811188811,854,37.68,-121.88
6.2918,22,7.746938776,734,37.68,-121.89
6.5214,16,7.05372617,1543,37.67,-121.88
6.4524,25,6.925925926,937,37.67,-121.88
6.0604,20,6.219409283,1181,37.67,-121.89
6.5285,19,6.894915254,852,37.67,-121.89
7.2639,15,7.473684211,876,37.67,-121.9
7.4353,7,7.762408462,3926,37.67,-121.9
3.1127,29,4.208722741,1360,37.66,-121.88
2.4896,39,5.117647059,161,37.66,-121.87
5.0677,52,6.300813008,315,37.66,-121.87
2.1187,3,3.394793926,769,37.66,-121.89
10.9506,20,7.610465116,514,37.64,-121.88
7.0691,13,6.68969697,2444,37.57,-121.87
5.5,10,5.837146703,1813,37.67,-121.87
4.9879,28,6.517985612,853,37.67,-121.87
6.8132,4,6.359838275,1895,37.68,-121.85
5.6399,14,6.389140271,1833,37.66,-121.85
4.1597,22,5.678125,1699,37.66,-121.86
5.7519,27,7.331775701,583,37.66,-121.87
5.6417,13,6.76,4847,37.66,-121.84
10.3203,43,5.428571429,83,37.72,-121.85
4.3472,47,6.047619048,51,37.73,-121.82
6.6827,13,6.916606758,4389,37.7,-121.86
3.62,4,4.962933118,2649,37.69,-121.89
7.3588,16,7.447916667,1952,37.65,-121.77
5.7239,26,6.401433692,771,37.61,-121.62
4.2083,32,6.965517241,144,37.77,-121.61
6.1023,17,6.630952381,729,37.7,-121.72
3.9864,12,5.255857545,2595,37.71,-121.73
4.8624,11,5.68,5826,37.71,-121.75
9.1531,25,5.811764706,254,37.74,-121.77
4.7361,22,6.08021978,2474,37.7,-121.8
5.4324,17,5.975830816,2222,37.69,-121.8
4.9375,12,5.97492163,802,37.69,-121.82
3.3841,29,4.84203103,1919,37.69,-121.76
3.5532,36,4.534946237,950,37.68,-121.77
3.3618,34,5.114967462,1157,37.69,-121.78
4.3533,35,4.987762238,1761,37.69,-121.78
4.5357,25,6.013371538,3200,37.69,-121.79
5.7068,9,5.861561119,1705,37.7,-121.76
3.7212,26,5.070881226,1422,37.69,-121.75
5.2443,35,6.673003802,702,37.68,-121.75
4.2361,35,5.340974212,1189,37.68,-121.76
3.1856,32,5.472081218,555,37.68,-121.76
5.4496,17,6.180989979,8768,37.68,-121.73
3.0222,17,4.576470588,1392,37.68,-121.78
2.6667,44,4.541284404,277,37.68,-121.77
3.7301,52,5.14797136,929,37.68,-121.76
4.6806,41,5.211805556,629,37.68,-121.77
5.7907,20,6.408260524,3489,37.67,-121.77
6.3705,6,6.459401709,1225,37.67,-121.76
5.2649,26,6.887850467,1024,37.67,-121.78
6.0797,26,6.251445087,947,37.67,-121.79
4.8571,28,6.591078067,804,37.67,-121.78
3.8523,25,5.5,900,37.66,-121.78
5.98,22,6.586469534,6693,37.66,-121.79
2.45,17,8.973684211,338,38.69,-119.78
2.2417,15,10.51530612,573,38.72,-119.93
3.15,16,29.85294118,202,38.52,-120
3.4609,14,8.625304136,946,38.48,-120.56
3,13,6.317596567,1091,38.45,-120.59
3.2031,16,7.972375691,435,38.46,-120.55
2.5208,17,6.396067416,767,38.45,-120.55
2.3549,18,5.646209386,618,38.43,-120.55
3.0125,15,10.16859122,1103,38.55,-120.25
2.05,34,6.058823529,495,38.54,-120.79
3.125,23,6.375796178,369,38.51,-120.8
2.65,10,6.805343511,638,38.5,-120.65
3.5,17,6.3375,607,38.47,-120.76
2.5476,25,4.770833333,657,38.45,-120.88
3.9107,40,6.5,546,38.43,-120.79
4.2917,13,6.460526316,597,38.44,-120.69
3.3393,15,5.777777778,529,38.5,-120.93
4.3029,16,6.090592334,4930,38.42,-120.97
2.8125,28,5.727793696,1614,38.37,-120.87
3.5508,27,5.785,1793,38.34,-120.98
3.2589,18,6.372146119,1187,38.32,-120.88
3.2937,13,6.832786885,834,38.26,-120.93
3.0465,17,5.932843652,2237,38.42,-120.72
2.3125,15,5.68102288,1737,38.38,-120.77
2.525,9,5.839869281,806,38.38,-120.72
3.175,18,5.627296588,985,38.4,-120.66
2.6078,23,5.760299625,730,38.42,-120.65
2.7399,15,6.218905473,1444,38.39,-120.62
2.7236,19,5.772084806,1252,38.36,-120.69
4.4531,16,5.901408451,559,38.34,-120.71
3.2135,37,5.541322314,533,38.31,-120.8
3.1142,12,5.538591549,4644,39.76,-121.83
3.0068,23,5.230635335,2710,39.76,-121.82
3.0905,12,5.12248996,3628,39.78,-121.86
1.9362,17,4.397831526,2446,39.77,-121.85
2.3155,14,4.290145985,1215,39.76,-121.84
2.0094,19,4.351529694,4030,39.76,-121.86
3.07,15,5.385624344,4591,39.76,-121.89
1.6785,12,4.485285101,7517,39.74,-121.88
3.6625,22,5.747474747,822,39.75,-121.87
3.5046,18,5.634812287,856,39.75,-121.86
3.9,7,6.554716981,747,39.74,-121.87
1.8095,39,4.403100775,267,39.75,-121.85
2.2833,39,4.314393939,623,39.74,-121.85
1.5633,41,4.590189873,1426,39.74,-121.85
3.4191,52,4.530612245,1107,39.73,-121.85
0.9393,17,4.518469657,2469,39.73,-121.85
1.1019,13,4.456632653,1571,39.74,-121.86
1.7284,29,4.362,2053,39.75,-121.84
2.2621,43,5.314285714,1181,39.74,-121.84
2.575,34,5.493265993,1290,39.74,-121.83
4.3309,28,6.820855615,1011,39.75,-121.8
3.0253,29,5.673260073,3316,39.75,-121.82
3.2016,37,5.899736148,974,39.75,-121.82
3.1125,11,5.705696203,3264,39.75,-121.8
3.0625,8,5.283194058,2887,39.73,-121.79
2.125,8,4.827586207,84,39.71,-121.78
2.2925,44,4.669329073,1371,39.73,-121.82
1.6797,52,4.396103896,379,39.73,-121.84
1.5481,52,5.02,311,39.73,-121.84
0.987,52,4.328282828,520,39.73,-121.84
0.9566,52,4.260233918,802,39.72,-121.84
1.3672,52,4.291479821,513,39.73,-121.84
2.0064,52,4.618037135,753,39.73,-121.83
1.6911,18,4.771653543,5022,39.72,-121.85
1.6827,52,4.934725849,974,39.72,-121.83
1.5863,21,5.154081633,2948,39.7,-121.81
1.7426,33,4.993318486,1160,39.73,-121.82
1.5064,42,4.385861561,1879,39.72,-121.82
2.0288,18,4.348754448,708,39.71,-121.81
4.5032,11,6.3,2456,39.82,-121.87
3.7007,26,6.272311213,1217,39.71,-121.89
3.5735,16,5.08041958,904,39.79,-121.97
3.5375,38,5.840425532,275,39.68,-121.84
2.8306,25,5.464019851,1109,39.64,-121.8
4.712,20,6.265,1705,39.66,-121.77
2.3833,24,5.643382353,726,39.59,-121.74
3.0625,20,5.86,745,39.59,-121.9
2.7143,16,6.385300668,1203,39.88,-121.75
3.5189,15,5.489010989,1786,39.82,-121.68
2.4028,17,31.77777778,47,40.06,-121.54
2.3036,22,6.246808511,611,39.97,-121.51
2.8657,14,5.850574713,665,39.86,-121.59
2.2419,16,5.653940887,1904,39.83,-121.58
2.4537,10,5.583333333,721,39.8,-121.6
2.5374,11,5.828267477,1456,39.79,-121.62
2.3507,12,5.531073446,875,39.82,-121.59
